file_name,timestamp,dominant_emotion,angry,disgust,fear,happy,sad,surprise,neutral
MarkRutte_MatthijsNieuwkerk.mp4,00:14,neutral,0.56766534,1.3095263e-07,0.49936903,0.067662925,3.3695135,0.045321066,95.45046
MarkRutte_MatthijsNieuwkerk.mp4,00:15,angry,71.23199,0.007988893,0.8491974,0.39200777,19.025845,0.02095604,8.472015
MarkRutte_MatthijsNieuwkerk.mp4,00:15,sad,2.1980336,0.0023704828,13.835988,0.014349042,82.4847,0.06996486,1.3945987
MarkRutte_MatthijsNieuwkerk.mp4,00:16,angry,93.37395,2.0318377e-05,0.033491444,1.1599446e-06,4.124019,3.695954e-07,2.4685347
MarkRutte_MatthijsNieuwkerk.mp4,00:17,sad,33.27593,1.634287e-07,15.91496,6.7767587,39.336346,4.590064,0.10594596
MarkRutte_MatthijsNieuwkerk.mp4,00:18,angry,96.76135,6.5905024e-06,1.1806357,5.7241075e-05,2.041427,0.0010581621,0.01545051
MarkRutte_MatthijsNieuwkerk.mp4,00:18,angry,54.122753,1.1422445e-08,0.082213394,0.003323307,20.632456,1.9423287e-06,25.159258
MarkRutte_MatthijsNieuwkerk.mp4,00:19,angry,75.86949,3.519734e-08,22.691269,0.012010668,1.3206413,0.10655684,3.826869e-05
MarkRutte_MatthijsNieuwkerk.mp4,00:20,angry,53.03031,0.0020462815,4.5321083,0.02869466,36.644424,0.002591458,5.759819
MarkRutte_MatthijsNieuwkerk.mp4,00:20,neutral,25.332403,3.0581552e-05,0.3749107,0.005118014,22.31283,9.121461e-05,51.974613
MarkRutte_MatthijsNieuwkerk.mp4,00:21,sad,20.6849,1.2836409e-06,0.49233684,0.0016813221,60.896862,0.002083423,17.92213
MarkRutte_MatthijsNieuwkerk.mp4,00:22,sad,9.021974,4.527282e-06,8.259147,0.028006148,52.50695,0.016653655,30.167257
MarkRutte_MatthijsNieuwkerk.mp4,00:23,angry,71.93183,6.981997e-11,0.09253881,1.17422005e-05,27.830751,1.722982e-07,0.1448649
MarkRutte_MatthijsNieuwkerk.mp4,00:23,angry,80.12608,3.952816e-09,0.94593114,0.0004470894,18.85424,3.947407e-05,0.07326516
MarkRutte_MatthijsNieuwkerk.mp4,00:24,angry,77.433525,6.539424e-11,0.37523457,0.00014292833,22.177725,2.8072668e-06,0.013370153
MarkRutte_MatthijsNieuwkerk.mp4,00:25,angry,58.239124,0.3898287,5.2248697,0.0914501,29.478071,0.040818553,6.535836
MarkRutte_MatthijsNieuwkerk.mp4,00:25,angry,58.60794,1.092773,5.950208,0.08190818,27.72104,0.32751852,6.2186112
MarkRutte_MatthijsNieuwkerk.mp4,00:26,angry,86.32964,0.40515614,1.4250668,0.0024750228,11.300705,0.022652006,0.5143127
MarkRutte_MatthijsNieuwkerk.mp4,00:27,angry,62.50705,0.57023,5.8659453,0.0001865121,30.650131,0.00010490814,0.40634906
MarkRutte_MatthijsNieuwkerk.mp4,00:28,disgust,40.247883,43.183483,9.486637,0.0010648868,4.861605,0.55254346,1.6667815
MarkRutte_MatthijsNieuwkerk.mp4,00:28,angry,72.65118,9.856771,2.5225284,0.00073250005,11.286256,0.2758406,3.4066937
MarkRutte_MatthijsNieuwkerk.mp4,00:29,angry,58.144333,0.0037173843,1.5776631,0.07149447,0.2194864,39.958042,0.025264775
MarkRutte_MatthijsNieuwkerk.mp4,00:30,fear,0.12288618,3.364813e-07,98.961525,0.08421336,0.017961295,0.75917035,0.054241713
MarkRutte_MatthijsNieuwkerk.mp4,00:31,neutral,0.023604194,1.6874857e-11,0.16065773,0.000119500975,5.537929,0.00041363717,94.277275
MarkRutte_MatthijsNieuwkerk.mp4,00:36,angry,93.9438,6.33301e-05,0.33880082,0.0015022149,4.639624,0.00033222183,1.0758816
MarkRutte_MatthijsNieuwkerk.mp4,00:36,neutral,22.049013,0.033427287,9.906238,0.12142812,24.512331,1.0253643,42.352192
MarkRutte_MatthijsNieuwkerk.mp4,00:38,fear,2.9400907,7.444099e-06,93.95549,2.9448135,0.15645915,0.00026984638,0.002872482
MarkRutte_MatthijsNieuwkerk.mp4,00:39,angry,37.821808,0.080937475,10.773912,0.117546,32.596096,0.21639474,18.393312
MarkRutte_MatthijsNieuwkerk.mp4,00:40,surprise,29.708942,0.0041918056,0.24369016,0.0037977584,0.029686276,70.00914,0.00055936066
MarkRutte_MatthijsNieuwkerk.mp4,00:41,surprise,28.52729,0.00076478,4.9135213,0.06949489,1.5623794,64.90886,0.017696174
MarkRutte_MatthijsNieuwkerk.mp4,00:41,neutral,11.693598,0.0035610762,15.454991,0.0026241431,27.403942,0.0044930778,45.436794
MarkRutte_MatthijsNieuwkerk.mp4,00:42,angry,41.443844,4.084789e-06,33.361618,4.1230483,8.264648,4.1709757,8.6358595
MarkRutte_MatthijsNieuwkerk.mp4,00:43,sad,7.5234933,5.603053e-06,1.215794,0.0041878237,78.60172,9.997337e-06,12.654781
MarkRutte_MatthijsNieuwkerk.mp4,00:43,sad,9.470625,2.0687845e-05,0.80112815,0.0014753034,88.42575,4.444074e-05,1.3009592
MarkRutte_MatthijsNieuwkerk.mp4,00:44,sad,5.654682,5.8571836e-06,1.2585194,6.25162e-05,91.669586,2.04998e-06,1.417142
MarkRutte_MatthijsNieuwkerk.mp4,00:45,sad,5.362142,9.126746e-05,6.9088936,0.00038020633,85.66267,0.0001409495,2.0656767
MarkRutte_MatthijsNieuwkerk.mp4,00:46,sad,13.590482,0.005705429,27.690142,0.00071416923,54.077923,0.0012013379,4.633835
MarkRutte_MatthijsNieuwkerk.mp4,00:46,sad,8.80802,0.00021168219,17.070936,7.9372556e-05,71.945045,0.00021835252,2.175491
MarkRutte_MatthijsNieuwkerk.mp4,00:51,neutral,22.141363,0.0040459163,7.6778455,0.02293038,30.842644,0.0035322316,39.30764
MarkRutte_MatthijsNieuwkerk.mp4,00:51,neutral,16.39706,0.0013873802,2.722794,0.015898589,14.025903,0.029234743,66.80773
MarkRutte_MatthijsNieuwkerk.mp4,00:52,angry,54.17347,0.012842569,8.806916,0.35459483,22.735037,0.23029037,13.686846
MarkRutte_MatthijsNieuwkerk.mp4,00:53,happy,26.409393,0.043197367,0.7318819,65.09654,3.5744448,0.20491788,3.9396281
MarkRutte_MatthijsNieuwkerk.mp4,00:54,angry,85.291534,0.0012459382,12.377741,0.4663717,0.3887489,1.3128588,0.16150326
MarkRutte_MatthijsNieuwkerk.mp4,00:55,angry,97.11726,0.004440314,1.5964973,0.63978213,0.078747876,0.16182543,0.40142637
MarkRutte_MatthijsNieuwkerk.mp4,00:56,sad,19.701797,0.002338913,21.423485,0.7190435,33.71876,20.063833,4.3707414
MarkRutte_MatthijsNieuwkerk.mp4,00:56,fear,12.644331,0.0066960654,46.511063,1.2947282,28.02292,10.927795,0.5924685
MarkRutte_MatthijsNieuwkerk.mp4,00:57,sad,14.027296,0.009828821,23.700272,0.9891861,60.3501,0.6944089,0.22891049
MarkRutte_MatthijsNieuwkerk.mp4,00:58,sad,13.714715,6.880798e-05,5.4104595,0.00030010813,65.26425,0.00038619895,15.609826
MarkRutte_MatthijsNieuwkerk.mp4,00:59,fear,0.1896118,0.00011134554,89.81267,0.58492726,8.381198,0.027138304,1.0043468
MarkRutte_MatthijsNieuwkerk.mp4,00:59,sad,19.026129,0.093266495,20.222355,2.7540538,43.865166,0.41596696,13.623067
MarkRutte_MatthijsNieuwkerk.mp4,01:00,neutral,3.9320416e-06,3.467617e-11,0.005411429,0.014658199,0.015024081,7.724188e-05,99.96483
MarkRutte_MatthijsNieuwkerk.mp4,01:01,sad,3.6890824,0.093913265,2.4580474,1.3457272,66.66809,0.011991905,25.733147
MarkRutte_MatthijsNieuwkerk.mp4,01:01,angry,66.72686,0.4186737,15.7803,0.16300946,9.31105,4.849174,2.7509394
MarkRutte_MatthijsNieuwkerk.mp4,01:02,angry,79.3821,0.0008455932,12.388578,1.2669549,2.0678158,1.8837029,3.0099988
MarkRutte_MatthijsNieuwkerk.mp4,01:03,neutral,8.920075,0.009719742,14.0221405,13.309089,1.9524878,12.1119795,49.67452
